"","DonorAddress","model_score","model_score_count"
"1355","0xb6f47416dd6803a2868e51b8cb8a06c59a5ea297",0.666666666666667,3
"1356","0xb7b38cf8cb0ece9f6c1eae466f2b21f3605dbfc0",0.666666666666667,3
"1357","0xbb6b08964b4dcf6cb56973400d2c8cc5a98ea720",0.666666666666667,3
"1358","0xbc1b992623fca375554d7ac3976324efea1d36e8",0.833333333333333,4
"1359","0xbc70a41006e53b45dad509aa02d7969838d5546a",0.833333333333333,4
"1360","0xbc91d49111f80116ad0956f594816c3995506678",0.666666666666667,3
"1361","0xbf91ab9a2a0da40da63c0b92347cc165cf13f494",0.666666666666667,3
"1362","0xbf9e1c5a0c1ceb99b5dd121e75802c16ba092a57",0.666666666666667,3
"1363","0xc0160d86adc4c0e95dc533f68d50f9e8afd4d5c4",0.666666666666667,3
"1364","0xc0c4689a7b8c15e28878a6dbe9674a2bdd0d2b61",0.666666666666667,3
"1365","0xc0cc58044b77ee1d9e8c57251a0a5d283d8f1e4e",0.666666666666667,3
"1366","0xc19e995dcef5ba6fa39dec8c7a45fcab0c5071a1",0.833333333333333,4
"1367","0xc1b7a8f7e9850b43ace25b7add24f11ad6f2baf3",0.666666666666667,3
"1368","0xc275bcd92451a81de3ca45fd5a075f5562174672",0.666666666666667,3
"1369","0xc3baafc2737110dff160a16e50b343d67804dc93",0.666666666666667,3
"1370","0xc45c46a388915fa1c508ddfb68cf4bfa83bd5d38",0.666666666666667,3
"1371","0xc60c36ec5a432df3a5e4c646dd32c2dd06c33886",0.666666666666667,3
"1372","0xc61ced6c3707c826957028540a8529155e91d0f3",0.666666666666667,3
"1373","0xc7379dc2c440b64f8d0c0fb1640323d069fe3c1c",0.666666666666667,3
"1374","0xc7deb6d9a6b9f7445aa66fb013d36ef70a4dec42",0.666666666666667,3
"1375","0xcda8d25cb5a463a71dc8cd305e5599430eaa05c5",0.666666666666667,3
"1376","0xd38df4273ed7cc8f95633772cd9ca526964c5e6c",0.833333333333333,4
"1377","0xdca8ea022b39a1cb97e8f7aa92d9460fc1fea354",0.666666666666667,3
"1378","0xdcbc12f0f6bd995d204984d112c6d5c3e730637b",0.666666666666667,3
"1379","0xdf644c8f744b82c350f9fd2bdbe95bf505852156",0.666666666666667,3
"1380","0xdff7a374efe47f2a7b2cc6e5dc2b75f3490a0a7e",0.666666666666667,3
"1381","0xe167f40632f86805096949ba365ffd4b674a1488",0.833333333333333,4
"1382","0xe1828fe0b63103b3d0efbc070e4649b37b56e9a7",0.666666666666667,3
"1383","0xea06c87191029829f83cfc8342b34d1f03409603",0.666666666666667,3
"1384","0xed41dc983894bd31e6fa430f66f13c92df48be76",0.666666666666667,3
"1385","0xee0dfbb2082770b8a390e618cc0bb2063231c7b0",0.833333333333333,4
"1386","0xf0d9a3a4976afd12e756f3637723162bde053ef8",0.833333333333333,4
"1387","0xf10569f8210e9e62aa59cecf02646e317548fe02",0.666666666666667,3
"1388","0xf266a4162599205a3624dc08fd57ad412f0a0b74",0.666666666666667,3
"1389","0xf387b0256597f2f504005f7f89bf26875848657e",0.666666666666667,3
"1390","0xf6c3745b11640ea718302e28d0647dc6dd3cc8b8",0.666666666666667,3
"1391","0xf8adb9338138e47163e201c38fcd37942fe2c5f2",0.666666666666667,3
"1392","0xf94ddd4c6b0324ccda3032082553b676fdcba36c",0.666666666666667,3
"1393","0xf963705910070c6b68ec0aaf0184d3edb1513973",0.666666666666667,3
"1394","0xf9a42726dd39af2438c09eb474901a3da4c09667",0.777777777777778,4
"1395","0xfa38d17d0b1231959bed48e64a8682cad5d86613",0.666666666666667,3
"1396","0xfcbd6a44a708c040d395831b3914c15d14bb4fd5",0.666666666666667,3
"1397","0xfcd567380b1419a6bba731fb8bf0c0efb4165bf0",0.666666666666667,3
"1398","0xfdcb073a8592d71163cb3f730dd225327e1b1063",0.833333333333333,4
"1399","0x9e83ba461e7247912f95fbe1cbc6ef496b258459",0.555555555555556,3
"1400","0xd3c194746a4991af44af5fffe8fb13055872de1d",0.555555555555556,3
"1403","0x126815dad9eae79bdcb254a734c9ff147e07b540",0.722222222222222,4
"1404","0x403e16cd589be1966fe9369a1814e04d0dd60c70",0.611111111111111,4
"1408","0x6d9af7c3242e829df8bacd1c8cc58f74d9b86d2b",0.611111111111111,3
"1409","0x7621831c2ce9bbf9c40b2bb6d1e92a96c25c0189",0.611111111111111,4
"1410","0x76ed56d3cb8b3864185fc20f16147088f26a8935",0.722222222222222,4
"1411","0x7f8e8d481d7ce91a97b418641ec9804d98044a37",0.722222222222222,4
"1412","0x815a9854dc7851016d0d3803aa5b802b0d869329",0.555555555555556,3
"1413","0x8cb5bc28c3d1ab963b8824914484d669ba2ef69e",0.722222222222222,4
"1414","0xa6292edce32ecaea6dbbd1f281c51c644157fc14",0.555555555555556,3
"1415","0xab2b66eb36736389ff99df107cb51eeb604eaa0c",0.611111111111111,4
"1416","0xc5a5081a5b5ff561166d527826ad6647a0606a76",0.833333333333333,5
"1417","0xc7fe69eccdd38982a6f8b471df72d9b5d080d9de",0.555555555555556,3
"1418","0xcec9f8d05e0bd81c6c2075eb18705925e593cf4e",0.722222222222222,4
"1420","0xfd3bc5160915e4ae0462aa6776ca61028252fe99",0.611111111111111,3
"1424","0x1a6c93ebc3817d255201827a090df885ca0baf1b",0.611111111111111,4
"1426","0x2a874fc8e8ffe2970691855269fce690d5134d71",0.833333333333333,5
"1427","0x3e004eba11effb41fe8637f7f38ab8d67237a333",0.611111111111111,4
"1430","0x6cf1ae0437774e91b7b714415e934e76b97b0409",0.833333333333333,5
"1435","0x9d8a4659c622939c2f6e60212cdf9ca24f88c428",0.611111111111111,4
"1439","0xa7cbc4aad309baed663d9d23e07799fae1002c61",0.611111111111111,4
"1446","0x29c6308e6d0a3e029326173e73aa9581522f00c6",0.555555555555556,3
"1448","0x6fc427c69a625b470f7741db9286ccbc6f319d0a",0.611111111111111,4
"1453","0x37e5a7ec9f61414a32bae22e169f0798bd99b21d",0.555555555555556,3
"1455","0x81736de020e1b34ffb966eae3bf5afb94f856942",0.611111111111111,3
"1457","0xac53514ba1fc92796a7c88bd8e2e7bc2f4054543",0.666666666666667,3
"1459","0x0694f983af42901ec6cff27409ef5eb71a0fcf50",0.777777777777778,4
"1460","0x08ab1638046ee254b4429f3ba3880e64d7e9be2a",0.777777777777778,4
"1461","0x0e782fdf3c37924c3fb76610ea516eecd087ef2f",0.777777777777778,4
"1462","0x0e90a52ab94453fbf35ed90d8c64ff7c5881dae7",0.555555555555556,3
"1463","0x1adde02f267b81697b847ff9344771db5ade92b9",0.777777777777778,4
"1464","0x1ca99325c6fa09fcc9817f1f5f9a0773d7ac4243",0.833333333333333,5
"1465","0x202d32387f0c97ef0a0b964176e6926aec419779",0.555555555555556,3
"1466","0x21de91f302471b31d88fdc1c1be7a2d691f0a951",0.777777777777778,4
"1467","0x231bbe9f441fd5b0f8584f5876facad7a6e9d9ad",0.777777777777778,4
"1468","0x28c4c1c2015e11e77f9af3c8a2e394648279c0de",0.555555555555556,3
"1469","0x2a8c4a8164577c2d9ad62aa3180134cfddc30e10",0.555555555555556,3
"1470","0x2b30480daf80ad3fa353395a05b402cd26bf799c",0.555555555555556,3
"1471","0x319b4ea33a8ca4a4e6401fa24462687eb72894e6",0.777777777777778,4
"1472","0x3ce72093b87dcd72d4f5e07778abf8dead4c21db",0.777777777777778,4
"1473","0x3e8922a60685258f1f93a536fa47a800a3662a09",0.555555555555556,3
"1474","0x4000c87ec6b82a236be4a26d290ec5770f273fe1",0.777777777777778,4
"1475","0x4090e9156e78d173b8c9dc438ab76b80b358c9ce",0.777777777777778,4
"1476","0x435a44669dd4cec121fab2896516bf79d80132f8",0.777777777777778,4
"1477","0x47db3a2fb63feb138a5156efb07a7445d60d514f",0.777777777777778,4
"1478","0x4e7219da75ffa87fe78963239000e62f7e67de63",0.555555555555556,3
"1479","0x53a44c9d8e7e4dfc8c00c185889b072fda5374ec",0.555555555555556,3
"1480","0x575f88679ad5a3b96c2db381369a4f6ce3af1a5f",0.555555555555556,3
"1481","0x577b37b4883df0b9ab519e4133aeceea99393bfe",0.777777777777778,4
"1482","0x624ca69bcc2768d769aabebe3520066ebb72cc8f",0.555555555555556,3
"1483","0x6dfbe3544695a292609d056c942a31a68cf342b3",0.666666666666667,3
"1484","0x6f33f4833ee4a903cea8dc3920755b0446d5378e",0.555555555555556,3
"1485","0x70e7e2dbead41a2d456f11e0611e90270b7f7ede",0.555555555555556,3
"1486","0x73931050edba21caef5a898b02f9b79454ad395e",0.555555555555556,3
"1487","0x75b1bb69e53340045097d971632e858e458fa2b9",0.777777777777778,4
"1488","0x7662a6c0f6bcfc085ec792f05a16539acaff636d",0.777777777777778,4
"1489","0x76641d06cc7bad413b4eabfffc78aec3aeb267b4",0.555555555555556,3
"1490","0x787716f0e6b5ff8478d29dadeaf952fe71f85483",0.555555555555556,3
"1491","0x79f76a830fca7e4b8e481211a6b4216bc6a229e3",0.555555555555556,3
"1493","0x7de4fefd3ad0ef2b55cb1764751cccf06807ec7d",0.777777777777778,4
"1494","0x809299d3c6eb3a7f0f404d0c080515a06b5d1575",0.555555555555556,3
"1495","0x8228168004d3d06d67949fa768332ed55218b91f",0.555555555555556,3
"1496","0x8526b74fe636895c2f1b9969823a23eae34a418f",0.777777777777778,4
"1497","0x85931882d91d0e5b235c1f19597da4c6d1320ae7",0.777777777777778,4
"1498","0x8641949707d2b1201d95d2b0620be44a53ad05db",0.555555555555556,3
"1499","0x868fe11a98ec6e307adfce03ac4666dd7e3ae823",0.777777777777778,4
"1500","0x89faf98cbb7d5305ab1e829ceba60c07cf701d34",0.777777777777778,4
"1501","0x8c736bb51b94deb688dfc56711fd82d3093870ca",0.555555555555556,3
"1502","0x97f998892b9d4a350ccd9edb83b416033124e116",0.555555555555556,3
"1504","0x9cc98ea604bd71ae9c579e26f14b7b450cf6694b",0.555555555555556,3
"1505","0xa107f7e871f9a90285c4c04f33638a05bbfaf292",0.777777777777778,4
"1506","0xa3f45ca9781c696d2346a073ded4bbdcefb4d663",0.833333333333333,5
"1507","0xa47b9beb1f1aa9cd7d29fdaad0fcbb933311514f",0.777777777777778,4
"1508","0xb3dde08ebb19135db4d6e0fd369a9494eac79fda",0.777777777777778,4
"1509","0xb401f33f10d0c95cff462c87c242947ee4d68cdd",0.555555555555556,3
"1510","0xb4ad05e106ddb30e32fb455875bfcef3f4daeb9c",0.777777777777778,4
"1511","0xb4de8faffd14508797f4264a0dc6fe5e5a6d29b2",0.777777777777778,4
"1512","0xbc50c5c38233022010f7ab5cfc9f16ca20b80204",0.777777777777778,4
"1513","0xbd985af8c588790904fb881615648cd49bea9ace",0.833333333333333,5
"1514","0xc480d9dea270669120b4c409b3f45f13f0bc2d69",0.777777777777778,4
"1515","0xd00dc60fa93a1d02e48ac21e209c0991ca6c67b1",0.777777777777778,4
"1516","0xd32ee7fb1796a84fcaae4250432d585ee7df905e",0.777777777777778,4
"1517","0xd49d449284b6f2f491c403e6c0e6b199cd0aae96",0.777777777777778,4
"1518","0xd51b97d458fb6ce20d822511eab70bd3f9550474",0.555555555555556,3
"1519","0xd54f8e39367904578df30e66700906f05880709c",0.555555555555556,3
"1520","0xdaf472417b8c2e1f63b72eeafcd41c50864e1be1",0.777777777777778,4
"1521","0xdc718930bb3306c13a99796fd99ab7d1e829c2ee",0.555555555555556,3
"1522","0xdcd8e63ee90bde136f7d1df44864eed3bf6ad44d",0.777777777777778,4
"1523","0xdd8e15b4905502feb7706fafeb33bb4a3a0be3e3",0.555555555555556,3
"1524","0xe201ec9d66c7c1604e2693c3f91411fed1670cbe",0.666666666666667,3
"1525","0xe286540606461e54d58c20d50cb5d00961c669f4",0.777777777777778,4
"1526","0xe79de72329bf2d31272c3370394b1e86104ce8f1",0.777777777777778,4
"1527","0xee3cac74059b90e57531a93f36baa3e881ab85b5",0.555555555555556,3
"1528","0xeeb5af23e6f6d34f8a11a8511a52c120fefa7864",0.777777777777778,4
"1529","0xf33e14f1ed1255596b03cf6e09b23d68f2a4efe0",0.777777777777778,4
"1530","0xf46610576a9c09b78cdc8bd62ea72219c248d4c1",0.777777777777778,4
"1531","0xfe356fc44f49f2e4790f73c5299eec8b29031abc",0.555555555555556,3
"1532","0xfec0501ae1a733a22fa24de164f9673e00ba93c2",0.777777777777778,4
"1533","0x1fcd404381986b2ea13905e9320cb05105a593ef",0.833333333333333,4
"1535","0x4f036792c73c6cd5c0493419d20a40db083e9fbe",0.555555555555556,3
"1538","0x403eb41e13efee69b809464a32d81a921438fbc5",0.555555555555556,3
"1549","0xcf9440b25d229a82a571eb16aca316276ea15b4e",0.611111111111111,4
"1551","0x0a00da7f4475cdf664f3d417f60aa44e64048076",0.555555555555556,3
"1552","0x109de891d02615d4e39b85faffa4064e2c822748",0.777777777777778,4
"1553","0x14fbf1b76ee346fe12650b1970c4b4c0eeab97e4",0.555555555555556,3
"1555","0x1b1fadc1a852e515b66fbc6e77c6cefd28acc985",0.777777777777778,4
"1558","0x24e0b1db0cd5095105b87ba2c99a3b7d86eb8611",0.555555555555556,3
"1562","0x2c22bd0b399c42ed4afb1dfa3837c9a5f3b950e0",0.555555555555556,3
"1570","0x43aed42ff3cf54ee27cbe869a7b3211d2bcd2f81",0.611111111111111,4
"1579","0x5f2479565fe057b2873bf93053eb2155dde24a11",0.611111111111111,4
"1586","0x765326519c5cacdc4a1882206605e418354dee7e",0.833333333333333,5
"1591","0x8e340a8c13321f6d79e99dad18fefb1af95c3572",0.555555555555556,3
"1607","0xbaa3efb90aab420e8c8abc091c90b858d53b2e54",0.777777777777778,4
"1611","0xc01c747e0225df9bf0d6dfbaf63293268ff1301e",0.555555555555556,3
"1616","0xd5dd7588bf0071963895330db4583bbd3d7b763f",0.777777777777778,4
"1617","0xd88f8d1255fc28b9d21abbf8b01cf1237f160fc2",0.777777777777778,4
"1619","0xdc43bb8c018f352e61db96f8da2fbe6fb4de3de4",0.555555555555556,3
"1620","0xdf414198a695110eeb414b32651238dfb68df554",0.777777777777778,4
"1621","0xe2d766c6866b46e6884aa572ed09353746b84c59",0.555555555555556,3
"1622","0xe30e0e7c17b4d38dfd4d2578e117de7979256d24",0.777777777777778,4
"1632","0xf961ad2e529cbc5fb140dc4a6073827859e67862",0.777777777777778,4
"1634","0x00be0e9e787c96eaa40a57be40b9add5b44d5e26",0.611111111111111,3
"1635","0x322d63a56ee9d29243095d231571b7701c8dfcea",0.555555555555556,3
"1638","0x25de50def4088dc9d6ed39e495cde50312832ddf",0.666666666666667,3
"1641","0xd765483393486c41c320b0e85f66e26ad29e6792",0.611111111111111,3
"1642","0xe3521bf2f8e9a715532a25a2e7334c3006ac8fa3",0.555555555555556,3
"1644","0x11e0de6d827d6ecd1d6ca82ee74a74a33e1d75b0",0.611111111111111,4
"1647","0x8e777e84e91af3bc4a29f3463a371a472d889ba7",0.555555555555556,3
"1654","0x3b27f77f1d05248f3a32f1c3061ede1ebd0e600e",0.555555555555556,3
"1661","0x279980ea6d64f4e94afc3d20cee964f154300ba8",0.666666666666667,3
"1666","0x51e8760e5bb0e516ce7a4f658ccb0f04950d2d29",0.666666666666667,3
"1668","0x5ce24adc392766f7cd06a06320c765e3ca251525",0.833333333333333,4
"1669","0x5df7aa27e4ff6443663017e1e45fc422031c3000",0.611111111111111,3
"1682","0x913f98dcd9de59b13d84816de07fefcbafda20de",0.666666666666667,3
"1687","0xa79faebb9735a989b6d30d8cebd29ab1d42e3578",0.555555555555556,3
"1691","0xb411c5c29a0dc41d6c56b8ec8e165239d8938f5b",0.666666666666667,3
"1704","0x11f5be9ea36414c4f6fd38222fa8d9c18d7b5e10",0.833333333333333,5
"1705","0x27ebafca10b134bdf91c087e645d767b0c612e97",0.777777777777778,4
"1707","0x2a2388712aeaf714a40b88fe3c556ac05f8a5b63",0.777777777777778,4
"1708","0x38be63da367b63be5b6ea0d243212d1ae8c0ceef",0.777777777777778,4
"1710","0x450df2de58eb06adf926d277ad48364f947c837e",0.833333333333333,5
"1711","0x4617e85a94ebad90d350d0a66e7aeb330ecc3c48",0.833333333333333,5
"1712","0x4bb4bf877ef065373103dab95c6ab8ce8a59fade",0.777777777777778,4
"1714","0x528ac5812d79a1f1829ea2c37d88c272ae792434",0.777777777777778,4
"1715","0x53bf8ec3561133cd5de513acb7058b5b533ea0a2",0.833333333333333,5
"1716","0x702ea6b3779317f05d130c14700748640e387b62",0.555555555555556,3
"1717","0x7484647a94513c5da16c5dfc99fe0b2809c26a3b",0.777777777777778,4
"1718","0x803dcf24538140b99949028e273cce6e2999b3a3",0.833333333333333,5
"1719","0x80e895681b9b7a6a2446aa9540a200f1563ff3e0",0.777777777777778,4
"1720","0x8a6ba017b9e03063258775b0e9367b87bcb5fd12",0.833333333333333,5
"1721","0x8f8366fd7b83f1017e134e05989a5c8048404709",0.777777777777778,4
"1722","0xa1cd07f8ab8f901a9947becdd14fe4755f1000ea",0.833333333333333,5
"1723","0xa4cba2cbce07ef121e3d9a79bd6349b7eb67f562",0.611111111111111,4
"1724","0xab9bc141ca4a55fdbc757f8e35de5c332e194fdd",0.555555555555556,4
"1725","0xbaafa802c8e28dae27ad29f0b92a3cfcdc2a23df",0.611111111111111,4
"1726","0xcb576074ca72a3dbaa83f6f1a7555e70e14c7587",0.611111111111111,4
"1727","0xf582da9e9130d46092b586c8c094638dfb56617b",0.611111111111111,4
"1732","0x8f660a214687538605711e61fbdf77b4152f821a",0.666666666666667,3
"1736","0x1dae2dec4107cee27484ee788e5e7eb973e805c5",0.611111111111111,3
"1737","0x37ca50da41224387fe935ce3b38535b43d15aa63",0.611111111111111,3
"1739","0x76d53d477ac9eb2187e28c34ff9db849bcac9616",0.611111111111111,3
"1742","0xceccacba8e58ffa4c8b11d0b8fea70b4eac86d13",0.611111111111111,3
"1747","0x1a6c93ebc3817d255201827a090df885ca0baf1b",0.833333333333333,5
"1749","0x3e60ceaa3c4a5abeca77d74f17b3a6148d69a8ba",0.833333333333333,4
"1751","0x74c4f6453d54d223e14beea9613050be8187537e",0.611111111111111,3
"1753","0x7e6f65ace17d6b7d6e19ca15c4734bafd03434f4",0.722222222222222,4
"1755","0x8fbc71b5d80ae351fad08ee2f7fe27a8c5c155de",0.722222222222222,4
"1758","0x9d8a4659c622939c2f6e60212cdf9ca24f88c428",0.833333333333333,5
"1770","0xfbca0890c67619dde2493a261720a2fe0a4ebf1b",0.611111111111111,4
"1772","0x0526312555e506fdae2a7ab0ed098f2979415020",0.611111111111111,3
"1776","0x33c12ac6ec904ab50dd9b0709acb2046c6da39f3",0.611111111111111,3
"1781","0x86e3e70449f46d1b385c258f8e2c22915af05f76",0.611111111111111,3
"1783","0x946075f5bd5172a71566d6c3acfd444816908f95",0.611111111111111,3
"1786","0xab07e3302c1ae7ad927a3e716ffeca74f34d02c8",0.611111111111111,3
"1790","0xb6cc1269725066bb0b0820cb6f4265359e752ca2",0.611111111111111,3
"1791","0xbd04a30dfb0b254c5e506a113384f59bb8e5c035",0.611111111111111,3
"1797","0x4edd0f3c43f9d585f0708d05dc452b02e73896f7",0.777777777777778,4
"1798","0x4edd0f3c43f9d585f0708d05dc452b02e73896f7",0.555555555555556,3
"1799","0x9c7ce895147b2c343ba80ffd5fc8f9b39d8f2794",0.555555555555556,3
"1801","0xb063666bedc7de119736a43536581d7d22095fef",0.611111111111111,4
"1802","0xd2d492f285939968e0fcaf6b2c11236614167693",0.611111111111111,4
"1803","0xf84cd5aba1dc56cfc3e477f236789f0aa5254a21",0.777777777777778,4
"1804","0xf8a567f98599bf56734c52cee638415183db49ef",0.555555555555556,3
"1807","0xef40eeeaaba04a6b4318bf2f4e9f1d4f0f6d844d",0.555555555555556,3
"1809","0x5cb73120ad854900bd4c66c889c5464db8529c38",0.555555555555556,3
"1811","0x90237f902de89e1f6a30b10f063eb8bb4df4403d",0.777777777777778,4
"1814","0x40f1665636c207a5510fd228a8577e5e28b9c33d",0.555555555555556,3
"1815","0x531f810e952d9d602fbe6f33c317b417079e9c17",0.555555555555556,3
"1818","0x05a26733a6523bcd13d94d3f72e148c2b83b4450",0.666666666666667,3
"1819","0x08a727e7cfcb4e9caf273d609ef61ad7b4791d68",0.555555555555556,3
"1822","0x40c20369917f9098367007a173b031ccdea2a17d",0.666666666666667,3
"1826","0x8aef11240db301ef2317b16d847b81aea310619d",0.611111111111111,3
"1827","0x970e6402ecfe5ade58ed98dd0ae893e0e58be09e",0.611111111111111,3
"1832","0x14d234158c81dad4ced94846d9fce600a0eacd09",0.611111111111111,3
"1833","0x448e221097fcc755f2ee9d0f8bd5471036d67a24",0.555555555555556,4
"1835","0xf41b72a70f1a8ec21b22e6e7ef00c08f6da6d2a2",0.555555555555556,3
"1838","0x6e43a355f1f36b251d9e5ce16b0f279caf79f385",0.555555555555556,3
"1840","0x0182cf9c6c0ebac15301eb85b02322fa9e1aa75b",0.666666666666667,4
"1842","0x2548579714f6674e1b49edf1b2d2d340f213792b",0.611111111111111,4
"1843","0x5744631ef4020fb5e336401d22216ecf2afaf057",0.611111111111111,4
"1844","0x6cb8b141fcf94512a45059c6750a2aa68d707000",0.833333333333333,5
"1846","0x858d319ee570736ce3a0ca14a2618ba4953cf1cf",0.611111111111111,4
"1847","0xb3301f8cf837c237ec6576287de79c3869b05084",0.722222222222222,4
"1848","0xbbf340907ea672804d624adc4b997af564f76bee",0.833333333333333,5
"1850","0xe073c070bc0be2986b98228e88026638f0ff17e4",0.611111111111111,4
"1851","0xe2bd36b3a08367888150a2f8e797d1bbbc6d46d3",0.611111111111111,4
"1852","0xe6813ff4b1bda9f676d8bf83edfddfe608063837",0.833333333333333,5
"1864","0x08268a992ab9906cc56c0c8ba0dfb057f3f57ba1",0.611111111111111,3
"1865","0x1f9e5af6388ea77cb74bd54be0e2b619ff33013c",0.833333333333333,4
"1866","0x34393bc8b089caee0e2ac7b0f1a03dff23ceb475",0.611111111111111,3
"1867","0x3a685076e544c899b5de43509b4352494d794fbe",0.888888888888889,5
"1868","0x7136bdac9497c58179c08a5544a097f91b718d0f",0.611111111111111,4
"1874","0x11e0de6d827d6ecd1d6ca82ee74a74a33e1d75b0",0.833333333333333,5
"1884","0x82c57f5cdaddd0fc66cf4fe305531fc980db3ccc",0.833333333333333,5
"1886","0x9736c856ce3e2d279498e48dc3cdd0f7c4347efb",0.833333333333333,5
"1899","0xf8252e06a6077e49c77112d505b612baf951e599",0.833333333333333,5
"1900","0x0642204165673ff05ac639e91ebc41432e2ff36d",0.611111111111111,4
"1901","0x3977322df093ddaabd3cde7c9d2d1d620afade07",0.611111111111111,3
"1902","0x7c57dce7f195b1196e6826f1bb85c9c4dada9f9f",0.555555555555556,3
"1905","0x90fc5ee70a5c918208c4f370891547e9a513458a",0.611111111111111,3
"1906","0x93497298326f60409329e85352876e71c72be64f",0.611111111111111,3
"1911","0xf6a814f38b6cc755c489422ac6510d3b0b51069b",0.611111111111111,3
"1912","0xffc81e8541a4ee645a7e87f69c178985c74755a3",0.611111111111111,3
"1918","0x332a907185edd6b80c51b06605890958056ec6a4",0.555555555555556,3
"1923","0xd651e62dcc98f0b6e0f38ad298bf393d02cd76f7",0.555555555555556,3
"1924","0xe1a7d76a3a6bb3f8248034ab424c33830bf4c03f",0.611111111111111,3
"1925","0xe1bea42ec6c145a45777333195529572224905b1",0.611111111111111,4
"1926","0xe775639ac7dd3a2b2e361f0a4d6f3549087c89df",0.555555555555556,3
"1927","0xf76eded29b51721a809f9964c6fb5b4c59c2ae47",0.555555555555556,3
"1935","0x0bd675c14d2778361bf51ecbede5400a34b3b231",0.611111111111111,3
"1937","0x2d41baf721969165e7b9c49ae9d62698a25e4a06",0.611111111111111,3
"1938","0x34b52014a107819201ce4ea2d0e073c70b380c71",0.666666666666667,4
"1939","0x3e746ede3e5aa597945601d9442a469858d5830d",0.611111111111111,3
"1940","0x4f7039413ea0fb849c014e27ea6342574992c60c",0.611111111111111,3
"1941","0x648aa945e703496063a3f82d6388e81054e7ba94",0.666666666666667,4
"1942","0x7b0dffba7a5e8a25133a96233ad47ea8ef51e032",0.611111111111111,3
"1944","0x97875b4ccdc3bf63670729c888f9e7d7099307b2",0.666666666666667,4
"1945","0xa74e685224ccf3c604847f6675cdbfdeeb2410a3",0.611111111111111,3
"1946","0xb4b99d6808c9888243bf1e1a006152c405d56f65",0.611111111111111,3
"1947","0xb8a54f70b7d3bf8e29575a681ad48278447084d8",0.611111111111111,3
"1948","0xc04005a618c02d75de6561dcfe01600ce0555f8c",0.611111111111111,3
"1949","0xca74d5b4b2983be7587cf932540575cb1828780a",0.666666666666667,4
"1950","0xe42e2083dcaf2d348435e9d9443486c1990eb0ba",0.611111111111111,3
"1951","0xe5541ad58f748b8fd6ed71cbe6dfdd17e14b2070",0.611111111111111,3
"1952","0xe707d78fb6c0462d5600cd505c4de3e04bbca710",0.611111111111111,3
"1954","0xf6fcefb64b33d0794206e94deb610020fed38bbb",0.611111111111111,3
"1967","0x49f3cb5790bf8ec9c74bb88562ebcaaceb5a9ea4",0.611111111111111,3
"2000","0x0825b141040c471f46b336b1dcbcb1684b989bf6",0.611111111111111,3
"2001","0xa03197731336ded562e6e0652a5103b6d238b85a",0.666666666666667,4
"2005","0x16023dcef8bd5a00b35516845bb1906a2a384e76",0.722222222222222,4
"2007","0x2f405422b191d121769bdb123d60f735b0685309",0.611111111111111,3
"2009","0x771ce9306a9efef3b3577fc401bee0ee74951e0d",0.666666666666667,3
"2010","0xa0e8c5c91a280f45ead7c95d706f51fc8884ff96",0.666666666666667,3
"2011","0xa604362acaae026a0d326dfaed506186d1c145c8",0.611111111111111,4
"2014","0xaa2dd884397d046209ea6701eb04ebf4f5d392db",0.666666666666667,3
"2020","0x1ba1b78d6e58e429ed0f17a900b3a068be276446",0.611111111111111,3
"2021","0x20aacb51def6846b1a62338cd4b1c58aac28a823",0.611111111111111,4
"2022","0x2162a80e3d1037e7b886e5cd3fa2e2ca8b139c74",0.611111111111111,3
"2026","0x3a6bf13903e09e529feca69a3ca57add7718d935",0.611111111111111,3
"2027","0x41dfb487a2dd1f8b256d89f3dd1fa5139cd4b845",0.611111111111111,3
"2028","0x4c1364ace16274029dce14307a010b12d95bd480",0.611111111111111,3
"2029","0x4e835c52a13c8a69d19d99534ed491176917b82c",0.666666666666667,4
"2030","0x524db166de6d40a6d5a873211d5b2394da40666a",0.666666666666667,4
"2031","0x66edf63caef7102ef8b20bea8f8e9355d9f424d0",0.611111111111111,3
"2032","0x6b0490ecb22899cc25643a38d476d346dad77ab2",0.611111111111111,3
"2034","0x6f1d2331e851989029ce383d6f69139a8b873c82",0.611111111111111,3
"2038","0x805a1091d015e37259cd61e5a57bcc862858082c",0.611111111111111,3
"2041","0x99a508fc68fe31e17e9c3c1b74b61209579aea62",0.611111111111111,3
"2042","0x9bc1c222617cbc5aea088949fed524e577664bdd",0.611111111111111,3
"2043","0xa33c2ff472c45563f9fc1fb684926e236145750f",0.611111111111111,3
"2045","0xaa03bdc68f15213ad4b484cba1fe208a937dbd27",0.611111111111111,3
"2046","0xb0fba0657e5f04e2312850f00d1aef7b9e556b76",0.611111111111111,3
"2047","0xb5c07eae08bda24ac1b66939f95c0b72cdad4fe9",0.611111111111111,3
"2048","0xb94df70a8d9c2942c70e22115960038d919c2d8d",0.611111111111111,3
"2049","0xbca074c5157f179644e7f6978c5e5f130edf9386",0.611111111111111,3
"2050","0xbfb5efc9c7e5a304debf60a31f10a5a409cb2d80",0.666666666666667,4
"2051","0xc17552176748bd85990926a9870d5529026ea648",0.666666666666667,4
"2052","0xc5b1169d12b6a85d0c103b185f1b447335613382",0.611111111111111,3
"2053","0xc75d4ce668aad45186f63abd63b3a9ce361648cb",0.611111111111111,3
